,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags in thousands,Small Bags in thousands,Large Bags,XLarge Bags,year,region,Tipo_conventional,Tipo_organic
242,2015-05-03,1.17,552368,3828,429586,239,118.71426,115.14887,3565.39,0.0,2015,Boston,1,0
243,2015-04-26,1.28,465911,3915,352464,131,109.40012,106.86642,2533.7,0.0,2015,Boston,1,0
244,2015-04-19,1.15,504619,4013,384880,162,115.56272,114.56217,1000.55,0.0,2015,Boston,1,0
245,2015-04-12,1.26,408485,3575,294164,106,110.63895,108.64433,1994.62,0.0,2015,Boston,1,0
246,2015-04-05,1.27,449818,3657,330424,99,115.63580999999999,113.54133999999999,1948.64,145.83,2015,Boston,1,0
247,2015-03-29,1.19,453631,3619,339299,151,110.56128,108.83811,1723.17,0.0,2015,Boston,1,0
248,2015-03-22,1.18,453173,5956,344396,155,102.66417999999999,102.20417,460.01,0.0,2015,Boston,1,0
249,2015-03-15,1.25,417750,6085,308996,111,102.55632000000001,101.93186999999999,624.45,0.0,2015,Boston,1,0
250,2015-03-08,1.17,408403,3425,290512,78,114.38682,113.81125999999999,575.56,0.0,2015,Boston,1,0
251,2015-03-01,1.11,485736,4106,383573,192,97.86292999999999,97.42317,439.76,0.0,2015,Boston,1,0
252,2015-02-22,1.23,355432,3232,251341,142,100.71597,100.49819000000001,217.78,0.0,2015,Boston,1,0
253,2015-02-15,1.2,399883,3794,281106,143,114.83916,114.28361,555.55,0.0,2015,Boston,1,0
254,2015-02-08,1.04,609985,7653,495731,383,106.21672,105.40338,813.34,0.0,2015,Boston,1,0
255,2015-02-01,1.22,490022,6082,373452,272,110.21439,109.90092999999999,313.46,0.0,2015,Boston,1,0
256,2015-01-25,1.17,409343,4730,288094,45,116.47216,115.53805,934.11,0.0,2015,Boston,1,0
257,2015-01-18,1.23,401331,4383,287778,132,109.03652000000001,108.66874,367.78,0.0,2015,Boston,1,0
258,2015-01-11,1.1,437771,5548,320577,121,111.52461,111.19288,331.73,0.0,2015,Boston,1,0
259,2015-01-04,1.02,491738,7193,396752,128,87.66313000000001,87.40684,256.29,0.0,2015,Boston,1,0
260,2015-12-27,1.35,96233,1367,39542,85,55.23668,55.23668,0.0,0.0,2015,BuffaloRochester,1,0
261,2015-12-20,1.37,90867,1164,38430,106,51.16521,51.16521,0.0,0.0,2015,BuffaloRochester,1,0
262,2015-12-13,1.35,98473,1421,40783,66,56.20244,56.20244,0.0,0.0,2015,BuffaloRochester,1,0
263,2015-12-06,1.23,108457,1737,58197,167,48.355650000000004,48.355650000000004,0.0,0.0,2015,BuffaloRochester,1,0
264,2015-11-29,1.39,79973,1514,35682,113,42.66225,42.66225,0.0,0.0,2015,BuffaloRochester,1,0
265,2015-11-22,1.4,90242,1711,38780,107,49.64235,49.64235,0.0,0.0,2015,BuffaloRochester,1,0
266,2015-11-15,1.36,99703,1803,41457,107,56.335339999999995,55.593120000000006,742.22,0.0,2015,BuffaloRochester,1,0
267,2015-11-08,1.3,111038,1288,49507,55,60.187870000000004,58.88565,1302.22,0.0,2015,BuffaloRochester,1,0
268,2015-11-01,1.23,118541,2181,61874,186,54.29862,52.9564,1342.22,0.0,2015,BuffaloRochester,1,0
269,2015-10-25,1.36,99554,1545,36645,79,61.28343,59.381209999999996,1902.22,0.0,2015,BuffaloRochester,1,0
270,2015-10-18,1.29,106083,1536,40701,58,63.78747,62.62747,1160.0,0.0,2015,BuffaloRochester,1,0
271,2015-10-11,1.3,109153,2170,50862,96,56.025169999999996,54.82961,1195.56,0.0,2015,BuffaloRochester,1,0
272,2015-10-04,1.33,98900,3020,38353,101,57.42567,56.14123,1284.44,0.0,2015,BuffaloRochester,1,0
273,2015-09-27,1.31,90745,1908,60292,106,28.438299999999998,27.76719,671.11,0.0,2015,BuffaloRochester,1,0
274,2015-09-20,1.54,60624,1445,39831,88,19.258950000000002,18.43784,821.11,0.0,2015,BuffaloRochester,1,0
275,2015-09-13,1.59,73043,1572,48468,134,22.86743,22.42187,445.56,0.0,2015,BuffaloRochester,1,0
276,2015-09-06,1.56,76139,1471,49388,173,25.106090000000002,25.09276,13.33,0.0,2015,BuffaloRochester,1,0
277,2015-08-30,1.38,83731,1406,61600,241,20.48302,20.48302,0.0,0.0,2015,BuffaloRochester,1,0
278,2015-08-23,1.49,68953,1287,43655,170,23.840419999999998,23.840419999999998,0.0,0.0,2015,BuffaloRochester,1,0
279,2015-08-16,1.5,69798,1230,45937,258,22.37173,22.37173,0.0,0.0,2015,BuffaloRochester,1,0
280,2015-08-09,1.47,81830,1139,56289,349,24.05192,24.05192,0.0,0.0,2015,BuffaloRochester,1,0
281,2015-08-02,1.47,78162,1447,44620,471,31.62286,31.62286,0.0,0.0,2015,BuffaloRochester,1,0
282,2015-07-26,1.39,91825,1679,45615,741,43.78854,43.78854,0.0,0.0,2015,BuffaloRochester,1,0
283,2015-07-19,1.36,128846,1165,54492,2205,70.98241,70.98241,0.0,0.0,2015,BuffaloRochester,1,0
284,2015-07-12,1.45,127351,1119,47294,4714,74.22268,73.79601,426.67,0.0,2015,BuffaloRochester,1,0
285,2015-07-05,1.47,140413,1503,56925,6707,75.27749,74.37082000000001,906.67,0.0,2015,BuffaloRochester,1,0
286,2015-06-28,1.36,137246,1235,51801,5397,78.81196000000001,78.74974,62.22,0.0,2015,BuffaloRochester,1,0
287,2015-06-21,1.5,108655,1254,47845,5424,54.13044,54.13044,0.0,0.0,2015,BuffaloRochester,1,0
288,2015-06-14,1.34,149376,1183,48286,4432,95.47384,95.47384,0.0,0.0,2015,BuffaloRochester,1,0
289,2015-06-07,1.38,130908,779,57999,138,71.99067,71.99067,0.0,0.0,2015,BuffaloRochester,1,0
290,2015-05-31,1.4,130841,1039,54249,79,75.47314999999999,75.47314999999999,0.0,0.0,2015,BuffaloRochester,1,0
291,2015-05-24,1.43,121942,1033,55018,103,65.78596,65.74152000000001,44.44,0.0,2015,BuffaloRochester,1,0
292,2015-05-17,1.35,137050,932,61668,56,74.39269,73.41491,977.78,0.0,2015,BuffaloRochester,1,0
293,2015-05-10,1.33,170547,1321,73754,185,95.28589,94.83256,453.33,0.0,2015,BuffaloRochester,1,0
294,2015-05-03,1.42,136771,946,50266,81,85.47733,84.33205000000001,1102.22,43.06,2015,BuffaloRochester,1,0
295,2015-04-26,1.41,136964,1117,49556,106,86.18342999999999,85.50314999999999,640.0,40.28,2015,BuffaloRochester,1,0
296,2015-04-19,1.42,139612,1021,52954,59,85.5768,85.05694,519.86,0.0,2015,BuffaloRochester,1,0
297,2015-04-12,1.42,118172,884,45443,92,71.75215,70.93839999999999,813.75,0.0,2015,BuffaloRochester,1,0
298,2015-04-05,1.44,124145,969,51023,95,72.05680000000001,71.40888000000001,597.92,50.0,2015,BuffaloRochester,1,0
299,2015-03-29,1.39,119890,1352,48430,80,70.02747000000001,69.919,108.47,0.0,2015,BuffaloRochester,1,0
300,2015-03-22,1.4,119902,3090,45420,48,71.34415,71.28859,55.56,0.0,2015,BuffaloRochester,1,0
301,2015-03-15,1.47,103413,3500,45688,66,54.157599999999995,54.04649,111.11,0.0,2015,BuffaloRochester,1,0
302,2015-03-08,1.35,125724,1072,61973,102,62.576629999999994,62.216629999999995,360.0,0.0,2015,BuffaloRochester,1,0
303,2015-03-01,1.43,112363,1032,41685,104,69.54174,69.47952000000001,62.22,0.0,2015,BuffaloRochester,1,0
304,2015-02-22,1.41,109546,1709,45393,131,62.31201,61.765339999999995,546.67,0.0,2015,BuffaloRochester,1,0
305,2015-02-15,1.44,100207,1520,43271,57,55.35707,55.23263,124.44,0.0,2015,BuffaloRochester,1,0
306,2015-02-08,1.36,132760,1822,66261,161,64.51380999999999,63.91825,595.56,0.0,2015,BuffaloRochester,1,0
307,2015-02-01,1.33,153920,2117,64770,112,86.91958,86.84847,71.11,0.0,2015,BuffaloRochester,1,0
308,2015-01-25,1.5,114052,1321,54007,74,58.64974,57.90974,740.0,0.0,2015,BuffaloRochester,1,0
309,2015-01-18,1.52,107040,1625,61859,133,43.42189,43.419669999999996,2.22,0.0,2015,BuffaloRochester,1,0
310,2015-01-11,1.54,106221,1642,50985,79,53.51426,53.51426,0.0,0.0,2015,BuffaloRochester,1,0
311,2015-01-04,1.4,116253,3267,55693,109,57.18288,57.18288,0.0,0.0,2015,BuffaloRochester,1,0
312,2015-12-27,0.9,5040365,1833946,1760956,232755,1212.70701,1090.1400700000002,110737.35,11829.59,2015,California,1,0
313,2015-12-20,0.94,4695737,1676601,1543280,266689,1209.1652,1061.70358,136747.1,10714.52,2015,California,1,0
314,2015-12-13,0.87,5259354,1806690,1627240,232985,1592.4383300000002,1404.012,180150.37,8275.96,2015,California,1,0
315,2015-12-06,0.78,5775536,1943065,2100246,221957,1510.26734,1376.6409099999998,126664.37,6962.06,2015,California,1,0
316,2015-11-29,0.91,4575710,1461699,1810202,222311,1081.49747,991.56884,82338.39,7590.24,2015,California,1,0
317,2015-11-22,0.92,4804278,1602215,1917124,215632,1069.3059099999998,979.61252,82444.32,7249.07,2015,California,1,0
318,2015-11-15,0.83,5755190,2243013,2164098,195159,1152.91894,1091.76868,53797.92,7352.34,2015,California,1,0
319,2015-11-08,0.98,5148983,2317858,1758964,216523,855.63658,813.0064,36305.96,6324.22,2015,California,1,0
320,2015-11-01,0.95,5830427,2369824,2596785,211901,651.9159599999999,626.99354,19804.69,5117.73,2015,California,1,0
321,2015-10-25,1.12,4592461,1733791,2025016,215622,618.03172,606.39286,7596.27,4042.59,2015,California,1,0
322,2015-10-18,1.07,4999031,1847991,2286235,217814,646.9905200000001,633.89361,10780.32,2316.59,2015,California,1,0
323,2015-10-11,1.08,5063309,1757211,2530023,221032,555.04188,533.47803,18373.18,3190.67,2015,California,1,0
324,2015-10-04,1.02,4943781,1461112,2788317,222260,472.09038,442.92378,25572.26,3594.34,2015,California,1,0
325,2015-09-27,1.04,5216784,1860050,2635028,206460,515.2457899999999,496.86766,13336.34,5041.79,2015,California,1,0
326,2015-09-20,1.14,4759791,1702965,2230693,273922,552.20977,529.77937,17303.91,5126.49,2015,California,1,0
327,2015-09-13,1.13,5106508,1863270,2388023,270794,584.41964,502.05688,76297.56,6065.2,2015,California,1,0
328,2015-09-06,1.09,5806392,2859325,2077193,240185,629.68827,591.62983,33545.37,4513.07,2015,California,1,0
329,2015-08-30,1.08,5647385,3104607,1660274,233027,649.47565,640.60064,5989.25,2885.76,2015,California,1,0
330,2015-08-23,1.18,5193221,2626977,1798911,222082,545.24881,535.18395,6573.5,3491.36,2015,California,1,0
331,2015-08-16,1.11,5616434,3098708,1731349,208724,577.6518000000001,572.19746,2081.96,3372.38,2015,California,1,0
332,2015-08-09,1.1,6232081,3260775,2196704,193831,580.76897,570.7285400000001,7356.84,2683.59,2015,California,1,0
333,2015-08-02,1.16,5428238,2940145,1737845,183471,566.77608,559.58776,4953.57,2234.75,2015,California,1,0
334,2015-07-26,1.13,5557616,3112921,1636659,209427,598.6075400000001,590.7501,5181.16,2676.28,2015,California,1,0
335,2015-07-19,1.18,5225200,2805887,1629871,188207,601.23356,577.73696,20673.8,2822.8,2015,California,1,0
336,2015-07-12,1.13,5451636,2747299,1923893,157478,622.96578,601.35864,18032.41,3574.73,2015,California,1,0
337,2015-07-05,1.12,6718011,3581149,2120303,254187,762.3714200000001,731.6920799999999,27317.19,3362.15,2015,California,1,0
338,2015-06-28,1.1,5641742,3163839,1610910,212173,654.819,630.30144,21861.54,2656.02,2015,California,1,0
339,2015-06-21,1.07,5952597,3328631,1743509,218423,662.03234,634.24468,24277.53,3510.13,2015,California,1,0
340,2015-06-14,0.97,6741662,4075881,1771908,210670,683.20117,657.42142,22961.19,2818.56,2015,California,1,0
341,2015-06-07,0.98,6374842,3614314,1860329,221330,678.86868,651.94451,23422.39,3501.78,2015,California,1,0
342,2015-05-31,0.98,6236903,3620440,1826496,209443,580.52301,554.22464,23083.08,3215.29,2015,California,1,0
343,2015-05-24,1.1,5621713,2978396,1873205,195991,574.1199300000001,546.4206899999999,24485.84,3213.4,2015,California,1,0
344,2015-05-17,1.08,5289138,2923673,1649623,168597,547.24356,525.8046999999999,18497.03,2941.83,2015,California,1,0
345,2015-05-10,0.93,6650357,4085858,1735132,194575,634.79089,613.60109,18366.27,2823.53,2015,California,1,0
346,2015-05-03,0.88,8567534,4340117,3403145,192473,631.7984399999999,609.3885799999999,19735.89,2673.97,2015,California,1,0
347,2015-04-26,1.15,4923565,2421009,1729486,196469,576.59958,548.25241,26483.99,1863.18,2015,California,1,0
348,2015-04-19,1.05,5871080,3024466,2070974,177354,598.28563,524.76796,71988.59,1529.08,2015,California,1,0
349,2015-04-12,1.06,5636644,2848184,1988818,185198,614.4435100000001,532.71402,79865.3,1864.19,2015,California,1,0
350,2015-04-05,1.12,5467155,2754464,1886168,225396,601.1249399999999,539.25829,59212.09,2654.56,2015,California,1,0
351,2015-03-29,1.1,5341821,2609532,1869271,193577,669.44018,605.99511,61958.73,1486.34,2015,California,1,0
352,2015-03-22,1.06,5571812,2348618,2314393,195791,713.0091199999999,681.40386,30058.97,1546.29,2015,California,1,0
353,2015-03-15,1.06,5557163,2962520,1737353,194761,662.52726,632.90355,27625.15,1998.56,2015,California,1,0
354,2015-03-08,0.96,5990243,3484274,1649936,184720,671.31266,642.307,27241.05,1764.61,2015,California,1,0
355,2015-03-01,0.84,6700134,3516551,2460932,170580,552.07001,515.3864,34845.51,1838.1,2015,California,1,0
356,2015-02-22,0.96,5951871,3210177,1933699,172675,635.31873,596.1849,36940.51,2193.32,2015,California,1,0
357,2015-02-15,0.96,5699944,3315163,1620462,169907,594.41166,544.99068,47017.93,2403.05,2015,California,1,0
358,2015-02-08,0.91,5871224,2908845,2200393,149458,612.52638,553.6827099999999,56311.08,2532.59,2015,California,1,0
359,2015-02-01,0.85,9032180,4794142,3460743,177145,600.14924,556.2052,41203.2,2740.84,2015,California,1,0
360,2015-01-25,1.06,4929884,2380955,1827783,150535,570.60987,521.00415,46809.48,2796.24,2015,California,1,0
361,2015-01-18,1.02,5570915,2780859,2108450,121614,559.99093,520.29926,36501.18,3190.49,2015,California,1,0
362,2015-01-11,0.92,6024932,2889591,2485720,103573,546.04753,510.56041,31874.03,3613.09,2015,California,1,0
363,2015-01-04,0.93,5777334,2843648,2267755,137479,528.45174,477.19338,47882.56,3375.8,2015,California,1,0
364,2015-12-27,0.96,156698,33070,62956,23041,37.63004,35.13042,2499.62,0.0,2015,Charlotte,1,0
365,2015-12-20,0.98,139917,29500,55520,19842,35.05476,33.27325,1781.51,0.0,2015,Charlotte,1,0
366,2015-12-13,0.95,157146,31727,62544,23842,39.031589999999994,35.79308,3238.51,0.0,2015,Charlotte,1,0
367,2015-12-06,0.99,156114,34117,63074,28482,30.439259999999997,28.181919999999998,2257.34,0.0,2015,Charlotte,1,0
368,2015-11-29,0.95,138858,31911,53470,22685,30.79141,27.3763,3415.11,0.0,2015,Charlotte,1,0
369,2015-11-22,1.0,133618,30028,53644,24221,25.72309,22.22847,3494.62,0.0,2015,Charlotte,1,0
370,2015-11-15,1.01,169281,28543,80244,36860,23.63222,21.132099999999998,2500.12,0.0,2015,Charlotte,1,0
371,2015-11-08,1.03,164322,30860,54456,49282,29.72304,28.076040000000003,1647.0,0.0,2015,Charlotte,1,0
372,2015-11-01,1.11,171793,33371,47079,53968,37.37373,32.84804,4525.69,0.0,2015,Charlotte,1,0
373,2015-10-25,1.27,140920,23093,38356,44882,34.587410000000006,30.21923,4368.18,0.0,2015,Charlotte,1,0
374,2015-10-18,1.26,156565,22805,54518,44707,34.53479,31.17668,3358.11,0.0,2015,Charlotte,1,0
375,2015-10-11,1.14,167396,22941,45669,58989,39.79583,33.103010000000005,6692.82,0.0,2015,Charlotte,1,0
376,2015-10-04,1.22,146737,23648,44671,40366,38.05077,30.388810000000003,7661.96,0.0,2015,Charlotte,1,0
377,2015-09-27,1.09,168780,24397,54210,58551,31.620630000000002,27.05327,4567.36,0.0,2015,Charlotte,1,0
378,2015-09-20,1.2,161443,25922,46906,41261,47.35343,38.94045,8412.98,0.0,2015,Charlotte,1,0
379,2015-09-13,1.19,171077,30122,41616,36469,62.86831,56.910239999999995,5958.07,0.0,2015,Charlotte,1,0
380,2015-09-06,1.01,227728,35126,62187,64372,66.04186,59.1977,6844.16,0.0,2015,Charlotte,1,0
381,2015-08-30,1.2,179026,33511,41700,38130,65.68365,63.37106,2312.59,0.0,2015,Charlotte,1,0
382,2015-08-23,1.15,203298,32280,50475,41677,78.86457,76.84613,2018.44,0.0,2015,Charlotte,1,0
383,2015-08-16,1.24,178525,32128,42068,41343,62.98556,60.769220000000004,2216.34,0.0,2015,Charlotte,1,0
384,2015-08-09,1.21,173059,29915,43782,37614,61.746269999999996,57.783199999999994,3963.07,0.0,2015,Charlotte,1,0
385,2015-08-02,1.24,179321,30200,48686,39734,60.69991,58.627669999999995,2072.24,0.0,2015,Charlotte,1,0
386,2015-07-26,1.23,173896,30901,39607,39260,64.12707,62.053650000000005,2073.42,0.0,2015,Charlotte,1,0
387,2015-07-19,1.19,187575,33382,49072,39515,65.60547,62.47083,3134.64,0.0,2015,Charlotte,1,0
388,2015-07-12,1.18,182856,23580,56317,35107,67.85155999999999,65.68123,2170.33,0.0,2015,Charlotte,1,0
389,2015-07-05,1.18,216118,30803,73470,40602,71.24315,67.86525999999999,3377.89,0.0,2015,Charlotte,1,0
390,2015-06-28,1.17,193654,23693,58162,42044,69.75361,67.98908,1764.53,0.0,2015,Charlotte,1,0
391,2015-06-21,1.17,201173,30951,58913,38260,73.04834,69.426,3622.34,0.0,2015,Charlotte,1,0
392,2015-06-14,1.15,207093,31247,64828,41193,69.82422,67.84239,1981.83,0.0,2015,Charlotte,1,0
393,2015-06-07,1.15,199980,43524,45226,38578,72.65056,69.12357,3526.99,0.0,2015,Charlotte,1,0
394,2015-05-31,1.19,194630,45688,43259,44529,61.15308,58.9908,2162.28,0.0,2015,Charlotte,1,0
395,2015-05-24,1.2,212527,43628,59207,46014,63.67695,59.66325,4013.7,0.0,2015,Charlotte,1,0
396,2015-05-17,1.21,190799,44340,46424,40248,59.78684,57.58399,2202.85,0.0,2015,Charlotte,1,0
397,2015-05-10,1.19,192767,47626,42863,38370,63.90665,61.75957,2147.08,0.0,2015,Charlotte,1,0
398,2015-05-03,1.0,261492,50203,69446,77627,64.21479000000001,58.62628,5588.51,0.0,2015,Charlotte,1,0
399,2015-04-26,1.2,182141,39481,44796,37961,59.90238,58.7012,1201.18,0.0,2015,Charlotte,1,0
400,2015-04-19,1.18,180944,38330,41954,36041,64.61832,63.182050000000004,1436.27,0.0,2015,Charlotte,1,0
401,2015-04-12,1.17,204005,48793,50390,39638,65.18351,61.78729,3396.22,0.0,2015,Charlotte,1,0
402,2015-04-05,1.19,177919,43112,40448,36210,58.14827,56.450559999999996,1599.1,98.61,2015,Charlotte,1,0
403,2015-03-29,1.23,178788,34498,50741,40688,52.86094,51.856010000000005,1004.93,0.0,2015,Charlotte,1,0
404,2015-03-22,1.19,182876,41638,44726,37099,59.41165,56.44398,2967.67,0.0,2015,Charlotte,1,0
405,2015-03-15,1.19,183944,39138,48595,43739,52.47009,51.02801,1442.08,0.0,2015,Charlotte,1,0
406,2015-03-08,1.25,159386,29980,39244,36249,53.91229,52.53796,1374.33,0.0,2015,Charlotte,1,0
407,2015-03-01,1.18,176146,45465,40006,34948,55.72559,52.873839999999994,2851.75,0.0,2015,Charlotte,1,0
408,2015-02-22,1.08,201741,44679,48498,61590,46.972919999999995,44.91971,2053.21,0.0,2015,Charlotte,1,0
409,2015-02-15,1.22,156798,28227,38591,40430,49.54844,40.41997,9128.47,0.0,2015,Charlotte,1,0
410,2015-02-08,1.17,150139,31509,35566,31778,51.284330000000004,41.9213,9363.03,0.0,2015,Charlotte,1,0
411,2015-02-01,0.98,254009,52915,71209,80813,49.07043,33.45014,15620.29,0.0,2015,Charlotte,1,0
412,2015-01-25,1.18,167270,37383,44000,31576,54.30981,41.623400000000004,12686.41,0.0,2015,Charlotte,1,0
413,2015-01-18,1.25,152671,26462,40475,38677,47.055080000000004,33.99673000000001,13058.35,0.0,2015,Charlotte,1,0
414,2015-01-11,1.26,159942,31586,38118,40801,49.435790000000004,38.82226,10613.53,0.0,2015,Charlotte,1,0
415,2015-01-04,1.19,166006,29419,47220,38568,50.79756,44.329029999999996,6468.53,0.0,2015,Charlotte,1,0
416,2015-12-27,0.93,661137,42799,445218,78378,94.74109,83.06675,1617.67,10056.67,2015,Chicago,1,0
417,2015-12-20,0.91,690669,35724,464574,96306,94.06389999999999,76.24125,9592.65,8230.0,2015,Chicago,1,0
418,2015-12-13,1.07,668601,40380,451470,94162,82.58846000000001,76.82942,5693.75,65.29,2015,Chicago,1,0
419,2015-12-06,1.14,664020,53173,455048,92888,62.910830000000004,62.47312,420.95,16.76,2015,Chicago,1,0
420,2015-11-29,1.11,602481,42851,422479,74988,62.16146,61.86257,298.89,0.0,2015,Chicago,1,0
421,2015-11-22,0.94,751897,34868,553545,89732,73.75175,73.45730999999999,294.44,0.0,2015,Chicago,1,0
422,2015-11-15,1.17,641881,31286,441753,93857,74.98477,74.72366000000001,261.11,0.0,2015,Chicago,1,0
423,2015-11-08,1.01,711146,44528,498562,101889,66.16646,65.84208,324.38,0.0,2015,Chicago,1,0
424,2015-11-01,1.0,807041,69420,562214,106536,68.86994,68.44793,422.01,0.0,2015,Chicago,1,0
425,2015-10-25,1.12,687650,59161,454352,108012,66.12418,65.79524,323.33,5.61,2015,Chicago,1,0
426,2015-10-18,1.15,690302,25883,482992,118311,63.11601,62.076660000000004,285.56,753.79,2015,Chicago,1,0
427,2015-10-11,1.08,708914,16455,503813,119996,68.64847999999999,65.14493,528.99,2974.56,2015,Chicago,1,0
428,2015-10-04,1.18,675172,14268,485262,105711,69.93027000000001,66.01529,2240.14,1674.84,2015,Chicago,1,0
429,2015-09-27,1.15,720501,16483,532028,101193,70.79502000000001,63.37036,2923.19,4501.47,2015,Chicago,1,0
430,2015-09-20,1.19,729117,16477,534644,103103,74.89166,71.19589,3316.58,379.19,2015,Chicago,1,0
431,2015-09-13,1.19,775671,17172,546965,128619,82.91408,78.36845,3809.54,736.09,2015,Chicago,1,0
432,2015-09-06,1.11,808677,17595,581941,122938,86.20235000000001,82.90534,3289.62,7.39,2015,Chicago,1,0
433,2015-08-30,1.12,773773,17363,570147,112344,73.91894,71.62703,2205.32,86.59,2015,Chicago,1,0
434,2015-08-23,1.2,751850,17595,550359,103622,80.27217,77.07351,2759.79,438.87,2015,Chicago,1,0
435,2015-08-16,1.16,817690,19193,609692,104997,83.80705999999999,80.01853999999999,3447.81,340.71,2015,Chicago,1,0
436,2015-08-09,1.25,731125,18237,526303,104796,81.78818,79.51048,1904.8,372.9,2015,Chicago,1,0
437,2015-08-02,1.27,761027,21607,559825,97419,82.17580000000001,79.19797,2476.3,501.53,2015,Chicago,1,0
438,2015-07-26,1.12,791332,26653,577460,99066,88.15213,83.72875,3516.34,907.04,2015,Chicago,1,0
439,2015-07-19,1.24,797060,20534,560871,116910,98.74344,92.36271,3531.27,2849.46,2015,Chicago,1,0
440,2015-07-12,1.26,772151,22933,545739,109149,94.32848,90.42886,2536.23,1363.39,2015,Chicago,1,0
441,2015-07-05,1.24,937317,28422,661207,118634,129.05284,126.57911,2236.49,237.24,2015,Chicago,1,0
442,2015-06-28,1.21,786250,27391,524476,104595,129.78659,126.8357,1896.33,1054.56,2015,Chicago,1,0
443,2015-06-21,1.24,804902,34715,536926,122239,111.02171000000001,107.24286000000001,1658.76,2120.09,2015,Chicago,1,0
444,2015-06-14,1.21,868197,55227,586037,107908,119.02461,116.31818,2618.95,87.48,2015,Chicago,1,0
445,2015-06-07,1.24,824216,51410,544663,122929,105.21239999999999,99.94237,4693.09,576.94,2015,Chicago,1,0
446,2015-05-31,1.26,803571,50563,518850,132732,101.42536,99.12266000000001,2299.08,3.62,2015,Chicago,1,0
447,2015-05-24,1.23,887105,57568,611797,113475,104.26368,101.61552999999999,2639.11,9.04,2015,Chicago,1,0
448,2015-05-17,1.23,817870,54087,569043,109205,85.5342,82.68992999999999,2813.47,30.8,2015,Chicago,1,0
449,2015-05-10,1.23,835938,55587,545784,141250,93.31619,88.84794000000001,4468.25,0.0,2015,Chicago,1,0
450,2015-05-03,1.04,978376,64798,690167,129694,93.71567,89.29742,4414.64,3.61,2015,Chicago,1,0
451,2015-04-26,1.24,779868,46749,543002,97410,92.7059,88.34196,3573.83,790.11,2015,Chicago,1,0
452,2015-04-19,1.24,832529,52850,594214,93303,92.16086999999999,89.27661,2780.32,103.94,2015,Chicago,1,0
453,2015-04-12,1.24,710718,45103,488323,83137,94.1539,91.66447,2475.13,14.3,2015,Chicago,1,0
